Header:
#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A3700F
#Date Time: 2022-10-28 16:23:37.780
#Sample rate: 50000Hz
#Samples: 1299048

time, angle, A, B
18.428660, -66.269531, 0, 1
18.429540, -66.093750, 0, 0
18.430240, -65.917969, 1, 0
18.430940, -65.742188, 1, 1
18.431660, -65.566406, 0, 1
18.432480, -65.390625, 0, 0
18.433120, -65.214844, 1, 0
18.433760, -65.039062, 1, 1
18.434460, -64.863281, 0, 1
18.435220, -64.687500, 0, 0
18.435820, -64.511719, 1, 0
18.436440, -64.335938, 1, 1
18.437060, -64.160156, 0, 1
18.437800, -63.984375, 0, 0
18.438320, -63.808594, 1, 0
18.438900, -63.632812, 1, 1
18.439500, -63.457031, 0, 1
18.440200, -63.281250, 0, 0
18.440720, -63.105469, 1, 0
18.441260, -62.929688, 1, 1
18.441820, -62.753906, 0, 1
18.442480, -62.578125, 0, 0
18.442960, -62.402344, 1, 0
18.443500, -62.226562, 1, 1
18.444040, -62.050781, 0, 1
18.444680, -61.875000, 0, 0
18.445160, -61.699219, 1, 0
18.445680, -61.523438, 1, 1
18.446200, -61.347656, 0, 1
18.446800, -61.171875, 0, 0
18.447260, -60.996094, 1, 0
18.447760, -60.820312, 1, 1
18.448260, -60.644531, 0, 1
18.448840, -60.468750, 0, 0
18.449280, -60.292969, 1, 0
18.449760, -60.117188, 1, 1
18.450240, -59.941406, 0, 1
18.450800, -59.765625, 0, 0
18.451240, -59.589844, 1, 0
18.451700, -59.414062, 1, 1
18.452180, -59.238281, 0, 1
18.452720, -59.062500, 0, 0
18.453140, -58.886719, 1, 0
18.453580, -58.710938, 1, 1
18.454040, -58.535156, 0, 1
18.454580, -58.359375, 0, 0
18.454980, -58.183594, 1, 0
18.455420, -58.007812, 1, 1
18.455840, -57.832031, 0, 1
18.456380, -57.656250, 0, 0
18.456760, -57.480469, 1, 0
18.457160, -57.304688, 1, 1
18.457600, -57.128906, 0, 1
18.458100, -56.953125, 0, 0
18.458500, -56.777344, 1, 0
18.458900, -56.601562, 1, 1
18.459320, -56.425781, 0, 1
18.459820, -56.250000, 0, 0
18.460200, -56.074219, 1, 0
18.460600, -55.898438, 1, 1
18.461020, -55.722656, 0, 1
18.461500, -55.546875, 0, 0
18.461880, -55.371094, 1, 0
18.462260, -55.195312, 1, 1
18.462680, -55.019531, 0, 1
18.463140, -54.843750, 0, 0
18.463500, -54.667969, 1, 0
18.463880, -54.492188, 1, 1
18.464280, -54.316406, 0, 1
18.464740, -54.140625, 0, 0
18.465100, -53.964844, 1, 0
18.465480, -53.789062, 1, 1
18.465860, -53.613281, 0, 1
18.466320, -53.437500, 0, 0
18.466660, -53.261719, 1, 0
18.467020, -53.085938, 1, 1
18.467400, -52.910156, 0, 1
18.467840, -52.734375, 0, 0
18.468180, -52.558594, 1, 0
18.468540, -52.382812, 1, 1
18.468920, -52.207031, 0, 1
18.469340, -52.031250, 0, 0
18.469680, -51.855469, 1, 0
18.470040, -51.679688, 1, 1
18.470420, -51.503906, 0, 1
18.470840, -51.328125, 0, 0
18.471180, -51.152344, 1, 0
18.471520, -50.976562, 1, 1
18.471900, -50.800781, 0, 1
18.472320, -50.625000, 0, 0
18.472640, -50.449219, 1, 0
18.472980, -50.273438, 1, 1
18.473340, -50.097656, 0, 1
18.473760, -49.921875, 0, 0
18.474080, -49.746094, 1, 0
18.474420, -49.570312, 1, 1
18.474760, -49.394531, 0, 1
18.475160, -49.218750, 0, 0
18.475480, -49.042969, 1, 0
18.475820, -48.867188, 1, 1
18.476140, -48.691406, 0, 1
18.476540, -48.515625, 0, 0
18.476860, -48.339844, 1, 0
18.477180, -48.164062, 1, 1
18.477520, -47.988281, 0, 1
18.477920, -47.812500, 0, 0
18.478220, -47.636719, 1, 0
18.478540, -47.460938, 1, 1
18.478880, -47.285156, 0, 1
18.479280, -47.109375, 0, 0
18.479580, -46.933594, 1, 0
18.479900, -46.757812, 1, 1
18.480240, -46.582031, 0, 1
18.480640, -46.406250, 0, 0
18.480940, -46.230469, 1, 0
18.481260, -46.054688, 1, 1
18.481580, -45.878906, 0, 1
18.481960, -45.703125, 0, 0
18.482260, -45.527344, 1, 0
18.482560, -45.351562, 1, 1
18.482880, -45.175781, 0, 1
18.483260, -45.000000, 0, 0
18.483540, -44.824219, 1, 0
18.483860, -44.648438, 1, 1
18.484160, -44.472656, 0, 1
18.484540, -44.296875, 0, 0
18.484820, -44.121094, 1, 0
18.485120, -43.945312, 1, 1
18.485440, -43.769531, 0, 1
18.485820, -43.593750, 0, 0
18.486100, -43.417969, 1, 0
18.486400, -43.242188, 1, 1
18.486720, -43.066406, 0, 1
18.487080, -42.890625, 0, 0
18.487380, -42.714844, 1, 0
18.487680, -42.539062, 1, 1
18.487980, -42.363281, 0, 1
18.488340, -42.187500, 0, 0
18.488640, -42.011719, 1, 0
18.488920, -41.835938, 1, 1
18.489240, -41.660156, 0, 1
18.489600, -41.484375, 0, 0
18.489860, -41.308594, 1, 0
18.490140, -41.132812, 1, 1
18.490440, -40.957031, 0, 1
18.490800, -40.781250, 0, 0
18.491060, -40.605469, 1, 0
18.491360, -40.429688, 1, 1
18.491640, -40.253906, 0, 1
18.492000, -40.078125, 0, 0
18.492260, -39.902344, 1, 0
18.492560, -39.726562, 1, 1
18.492860, -39.550781, 0, 1
18.493200, -39.375000, 0, 0
18.493480, -39.199219, 1, 0
18.493760, -39.023438, 1, 1
18.494060, -38.847656, 0, 1
18.494400, -38.671875, 0, 0
18.494660, -38.496094, 1, 0
18.494940, -38.320312, 1, 1
18.495240, -38.144531, 0, 1
18.495580, -37.968750, 0, 0
18.495840, -37.792969, 1, 0
18.496120, -37.617188, 1, 1
18.496420, -37.441406, 0, 1
18.496760, -37.265625, 0, 0
18.497020, -37.089844, 1, 0
18.497300, -36.914062, 1, 1
18.497580, -36.738281, 0, 1
18.497920, -36.562500, 0, 0
18.498180, -36.386719, 1, 0
18.498440, -36.210938, 1, 1
18.498740, -36.035156, 0, 1
18.499060, -35.859375, 0, 0
18.499320, -35.683594, 1, 0
18.499600, -35.507812, 1, 1
18.499880, -35.332031, 0, 1
18.500200, -35.156250, 0, 0
18.500460, -34.980469, 1, 0
18.500720, -34.804688, 1, 1
18.501020, -34.628906, 0, 1
18.501360, -34.453125, 0, 0
18.501620, -34.277344, 1, 0
18.501880, -34.101562, 1, 1
18.502160, -33.925781, 0, 1
18.502500, -33.750000, 0, 0
18.502740, -33.574219, 1, 0
18.503000, -33.398438, 1, 1
18.503300, -33.222656, 0, 1
18.503620, -33.046875, 0, 0
18.503860, -32.871094, 1, 0
18.504120, -32.695312, 1, 1
18.504400, -32.519531, 0, 1
18.504720, -32.343750, 0, 0
18.504960, -32.167969, 1, 0
18.505220, -31.992188, 1, 1
18.505500, -31.816406, 0, 1
18.505820, -31.640625, 0, 0
18.506060, -31.464844, 1, 0
18.506320, -31.289062, 1, 1
18.506580, -31.113281, 0, 1
18.506900, -30.937500, 0, 0
18.507140, -30.761719, 1, 0
18.507400, -30.585938, 1, 1
18.507680, -30.410156, 0, 1
18.508000, -30.234375, 0, 0
18.508240, -30.058594, 1, 0
18.508500, -29.882812, 1, 1
18.508780, -29.707031, 0, 1
18.509100, -29.531250, 0, 0
18.509340, -29.355469, 1, 0
18.509600, -29.179688, 1, 1
18.509860, -29.003906, 0, 1
18.510180, -28.828125, 0, 0
18.510420, -28.652344, 1, 0
18.510680, -28.476562, 1, 1
18.510940, -28.300781, 0, 1
18.511260, -28.125000, 0, 0
18.511480, -27.949219, 1, 0
18.511740, -27.773438, 1, 1
18.512000, -27.597656, 0, 1
18.512320, -27.421875, 0, 0
18.512540, -27.246094, 1, 0
18.512800, -27.070312, 1, 1
18.513060, -26.894531, 0, 1
18.513380, -26.718750, 0, 0
18.513600, -26.542969, 1, 0
18.513860, -26.367188, 1, 1
18.514120, -26.191406, 0, 1
18.514420, -26.015625, 0, 0
18.514660, -25.839844, 1, 0
18.514900, -25.664062, 1, 1
18.515180, -25.488281, 0, 1
18.515480, -25.312500, 0, 0
18.515720, -25.136719, 1, 0
18.515960, -24.960938, 1, 1
18.516220, -24.785156, 0, 1
18.516540, -24.609375, 0, 0
18.516760, -24.433594, 1, 0
18.517000, -24.257812, 1, 1
18.517280, -24.082031, 0, 1
18.517580, -23.906250, 0, 0
18.517820, -23.730469, 1, 0
18.518060, -23.554688, 1, 1
18.518320, -23.378906, 0, 1
18.518620, -23.203125, 0, 0
18.518840, -23.027344, 1, 0
18.519080, -22.851562, 1, 1
18.519340, -22.675781, 0, 1
18.519640, -22.500000, 0, 0
18.519880, -22.324219, 1, 0
18.520120, -22.148438, 1, 1
18.520380, -21.972656, 0, 1
18.520680, -21.796875, 0, 0
18.520900, -21.621094, 1, 0
18.521140, -21.445312, 1, 1
18.521400, -21.269531, 0, 1
18.521700, -21.093750, 0, 0
18.521920, -20.917969, 1, 0
18.522160, -20.742188, 1, 1
18.522420, -20.566406, 0, 1
18.522720, -20.390625, 0, 0
18.522940, -20.214844, 1, 0
18.523180, -20.039062, 1, 1
18.523440, -19.863281, 0, 1
18.523740, -19.687500, 0, 0
18.523960, -19.511719, 1, 0
18.524200, -19.335938, 1, 1
18.524460, -19.160156, 0, 1
18.524740, -18.984375, 0, 0
18.524980, -18.808594, 1, 0
18.525220, -18.632812, 1, 1
18.525480, -18.457031, 0, 1
18.525760, -18.281250, 0, 0
18.526000, -18.105469, 1, 0
18.526240, -17.929688, 1, 1
18.526480, -17.753906, 0, 1
18.526780, -17.578125, 0, 0
18.527000, -17.402344, 1, 0
18.527240, -17.226562, 1, 1
18.527500, -17.050781, 0, 1
18.527780, -16.875000, 0, 0
18.528020, -16.699219, 1, 0
18.528240, -16.523438, 1, 1
18.528500, -16.347656, 0, 1
18.528780, -16.171875, 0, 0
18.529020, -15.996094, 1, 0
18.529240, -15.820312, 1, 1
18.529500, -15.644531, 0, 1
18.529780, -15.468750, 0, 0
18.530020, -15.292969, 1, 0
18.530260, -15.117188, 1, 1
18.530500, -14.941406, 0, 1
18.530780, -14.765625, 0, 0
18.531000, -14.589844, 1, 0
18.531240, -14.414062, 1, 1
18.531480, -14.238281, 0, 1
18.531780, -14.062500, 0, 0
18.532000, -13.886719, 1, 0
18.532240, -13.710938, 1, 1
18.532480, -13.535156, 0, 1
18.532760, -13.359375, 0, 0
18.532980, -13.183594, 1, 0
18.533200, -13.007812, 1, 1
18.533460, -12.832031, 0, 1
18.533740, -12.656250, 0, 0
18.533980, -12.480469, 1, 0
18.534200, -12.304688, 1, 1
18.534460, -12.128906, 0, 1
18.534740, -11.953125, 0, 0
18.534980, -11.777344, 1, 0
18.535220, -11.601562, 1, 1
18.535460, -11.425781, 0, 1
18.535740, -11.250000, 0, 0
18.535980, -11.074219, 1, 0
18.536200, -10.898438, 1, 1
18.536440, -10.722656, 0, 1
18.536740, -10.546875, 0, 0
18.536940, -10.371094, 1, 0
18.537180, -10.195312, 1, 1
18.537420, -10.019531, 0, 1
18.537700, -9.843750, 0, 0
18.537920, -9.667969, 1, 0
18.538140, -9.492188, 1, 1
18.538400, -9.316406, 0, 1
18.538680, -9.140625, 0, 0
18.538900, -8.964844, 1, 0
18.539140, -8.789062, 1, 1
18.539380, -8.613281, 0, 1
18.539660, -8.437500, 0, 0
18.539880, -8.261719, 1, 0
18.540100, -8.085938, 1, 1
18.540360, -7.910156, 0, 1
18.540640, -7.734375, 0, 0
18.540860, -7.558594, 1, 0
18.541100, -7.382812, 1, 1
18.541340, -7.207031, 0, 1
18.541620, -7.031250, 0, 0
18.541840, -6.855469, 1, 0
18.542060, -6.679688, 1, 1
18.542300, -6.503906, 0, 1
18.542600, -6.328125, 0, 0
18.542820, -6.152344, 1, 0
18.543040, -5.976562, 1, 1
18.543280, -5.800781, 0, 1
18.543560, -5.625000, 0, 0
18.543780, -5.449219, 1, 0
18.544000, -5.273438, 1, 1
18.544240, -5.097656, 0, 1
18.544540, -4.921875, 0, 0
18.544740, -4.746094, 1, 0
18.544980, -4.570312, 1, 1
18.545220, -4.394531, 0, 1
18.545500, -4.218750, 0, 0
18.545740, -4.042969, 1, 0
18.545960, -3.867188, 1, 1
18.546200, -3.691406, 0, 1
18.546480, -3.515625, 0, 0
18.546720, -3.339844, 1, 0
18.546940, -3.164062, 1, 1
18.547180, -2.988281, 0, 1
18.547480, -2.812500, 0, 0
18.547700, -2.636719, 1, 0
18.547920, -2.460938, 1, 1
18.548160, -2.285156, 0, 1
18.548440, -2.109375, 0, 0
18.548660, -1.933594, 1, 0
18.548880, -1.757812, 1, 1
18.549120, -1.582031, 0, 1
18.549400, -1.406250, 0, 0
18.549620, -1.230469, 1, 0
18.549860, -1.054688, 1, 1
18.550100, -0.878906, 0, 1
18.550380, -0.703125, 0, 0
18.550600, -0.527344, 1, 0
18.550820, -0.351562, 1, 1
18.551080, -0.175781, 0, 1
18.551360, 0.000000, 0, 0
18.551580, 0.175781, 1, 0
18.551820, 0.351562, 1, 1
18.552060, 0.527344, 0, 1
18.552340, 0.703125, 0, 0
18.552540, 0.878906, 1, 0
18.552780, 1.054688, 1, 1
18.553020, 1.230469, 0, 1
18.553320, 1.406250, 0, 0
18.553540, 1.582031, 1, 0
18.553760, 1.757812, 1, 1
18.554000, 1.933594, 0, 1
18.554280, 2.109375, 0, 0
18.554500, 2.285156, 1, 0
18.554720, 2.460938, 1, 1
18.554960, 2.636719, 0, 1
18.555260, 2.812500, 0, 0
18.555460, 2.988281, 1, 0
18.555680, 3.164062, 1, 1
18.555920, 3.339844, 0, 1
18.556200, 3.515625, 0, 0
18.556420, 3.691406, 1, 0
18.556660, 3.867188, 1, 1
18.556900, 4.042969, 0, 1
18.557180, 4.218750, 0, 0
18.557400, 4.394531, 1, 0
18.557640, 4.570312, 1, 1
18.557880, 4.746094, 0, 1
18.558160, 4.921875, 0, 0
18.558400, 5.097656, 1, 0
18.558620, 5.273438, 1, 1
18.558880, 5.449219, 0, 1
18.559160, 5.625000, 0, 0
18.559380, 5.800781, 1, 0
18.559600, 5.976562, 1, 1
18.559840, 6.152344, 0, 1
18.560120, 6.328125, 0, 0
18.560340, 6.503906, 1, 0
18.560580, 6.679688, 1, 1
18.560800, 6.855469, 0, 1
18.561100, 7.031250, 0, 0
18.561300, 7.207031, 1, 0
18.561540, 7.382812, 1, 1
18.561780, 7.558594, 0, 1
18.562060, 7.734375, 0, 0
18.562280, 7.910156, 1, 0
18.562520, 8.085938, 1, 1
18.562760, 8.261719, 0, 1
18.563040, 8.437500, 0, 0
18.563280, 8.613281, 1, 0
18.563520, 8.789062, 1, 1
18.563760, 8.964844, 0, 1
18.564040, 9.140625, 0, 0
18.564260, 9.316406, 1, 0
18.564480, 9.492188, 1, 1
18.564740, 9.667969, 0, 1
18.565020, 9.843750, 0, 0
18.565260, 10.019531, 1, 0
18.565480, 10.195312, 1, 1
18.565720, 10.371094, 0, 1
18.566000, 10.546875, 0, 0
18.566220, 10.722656, 1, 0
18.566460, 10.898438, 1, 1
18.566700, 11.074219, 0, 1
18.567000, 11.250000, 0, 0
18.567220, 11.425781, 1, 0
18.567460, 11.601562, 1, 1
18.567700, 11.777344, 0, 1
18.567980, 11.953125, 0, 0
18.568200, 12.128906, 1, 0
18.568440, 12.304688, 1, 1
18.568680, 12.480469, 0, 1
18.568980, 12.656250, 0, 0
18.569200, 12.832031, 1, 0
18.569440, 13.007812, 1, 1
18.569680, 13.183594, 0, 1
18.569960, 13.359375, 0, 0
18.570180, 13.535156, 1, 0
18.570420, 13.710938, 1, 1
18.570660, 13.886719, 0, 1
18.570960, 14.062500, 0, 0
18.571180, 14.238281, 1, 0
18.571420, 14.414062, 1, 1
18.571660, 14.589844, 0, 1
18.571960, 14.765625, 0, 0
18.572180, 14.941406, 1, 0
18.572420, 15.117188, 1, 1
18.572660, 15.292969, 0, 1
18.572960, 15.468750, 0, 0
18.573180, 15.644531, 1, 0
18.573420, 15.820312, 1, 1
18.573660, 15.996094, 0, 1
18.573960, 16.171875, 0, 0
18.574180, 16.347656, 1, 0
18.574420, 16.523438, 1, 1
18.574660, 16.699219, 0, 1
18.574960, 16.875000, 0, 0
18.575180, 17.050781, 1, 0
18.575420, 17.226562, 1, 1
18.575660, 17.402344, 0, 1
18.575960, 17.578125, 0, 0
18.576180, 17.753906, 1, 0
18.576420, 17.929688, 1, 1
18.576680, 18.105469, 0, 1
18.576980, 18.281250, 0, 0
18.577200, 18.457031, 1, 0
18.577460, 18.632812, 1, 1
18.577700, 18.808594, 0, 1
18.578000, 18.984375, 0, 0
18.578220, 19.160156, 1, 0
18.578460, 19.335938, 1, 1
18.578720, 19.511719, 0, 1
18.579020, 19.687500, 0, 0
18.579240, 19.863281, 1, 0
18.579480, 20.039062, 1, 1
18.579740, 20.214844, 0, 1
18.580040, 20.390625, 0, 0
18.580260, 20.566406, 1, 0
18.580500, 20.742188, 1, 1
18.580760, 20.917969, 0, 1
18.581060, 21.093750, 0, 0
18.581280, 21.269531, 1, 0
18.581520, 21.445312, 1, 1
18.581780, 21.621094, 0, 1
18.582080, 21.796875, 0, 0
18.582320, 21.972656, 1, 0
18.582560, 22.148438, 1, 1
18.582820, 22.324219, 0, 1
18.583120, 22.500000, 0, 0
18.583360, 22.675781, 1, 0
18.583600, 22.851562, 1, 1
18.583860, 23.027344, 0, 1
18.584160, 23.203125, 0, 0
18.584400, 23.378906, 1, 0
18.584660, 23.554688, 1, 1
18.584900, 23.730469, 0, 1
18.585220, 23.906250, 0, 0
18.585440, 24.082031, 1, 0
18.585700, 24.257812, 1, 1
18.585940, 24.433594, 0, 1
18.586260, 24.609375, 0, 0
18.586480, 24.785156, 1, 0
18.586720, 24.960938, 1, 1
18.586980, 25.136719, 0, 1
18.587300, 25.312500, 0, 0
18.587520, 25.488281, 1, 0
18.587760, 25.664062, 1, 1
18.588040, 25.839844, 0, 1
18.588340, 26.015625, 0, 0
18.588580, 26.191406, 1, 0
18.588820, 26.367188, 1, 1
18.589100, 26.542969, 0, 1
18.589400, 26.718750, 0, 0
18.589640, 26.894531, 1, 0
18.589900, 27.070312, 1, 1
18.590180, 27.246094, 0, 1
18.590480, 27.421875, 0, 0
18.590740, 27.597656, 1, 0
18.590980, 27.773438, 1, 1
18.591260, 27.949219, 0, 1
18.591560, 28.125000, 0, 0
18.591820, 28.300781, 1, 0
18.592060, 28.476562, 1, 1
18.592340, 28.652344, 0, 1
18.592640, 28.828125, 0, 0
18.592880, 29.003906, 1, 0
18.593140, 29.179688, 1, 1
18.593400, 29.355469, 0, 1
18.593720, 29.531250, 0, 0
18.593960, 29.707031, 1, 0
18.594220, 29.882812, 1, 1
18.594480, 30.058594, 0, 1
18.594800, 30.234375, 0, 0
18.595040, 30.410156, 1, 0
18.595300, 30.585938, 1, 1
18.595600, 30.761719, 0, 1
18.595920, 30.937500, 0, 0
18.596140, 31.113281, 1, 0
18.596400, 31.289062, 1, 1
18.596700, 31.464844, 0, 1
18.597020, 31.640625, 0, 0
18.597280, 31.816406, 1, 0
18.597540, 31.992188, 1, 1
18.597820, 32.167969, 0, 1
18.598140, 32.343750, 0, 0
18.598400, 32.519531, 1, 0
18.598660, 32.695312, 1, 1
18.598920, 32.871094, 0, 1
18.599240, 33.046875, 0, 0
18.599520, 33.222656, 1, 0
18.599780, 33.398438, 1, 1
18.600060, 33.574219, 0, 1
18.600380, 33.750000, 0, 0
18.600640, 33.925781, 1, 0
18.600900, 34.101562, 1, 1
18.601180, 34.277344, 0, 1
18.601500, 34.453125, 0, 0
18.601760, 34.628906, 1, 0
18.602020, 34.804688, 1, 1
18.602300, 34.980469, 0, 1
18.602640, 35.156250, 0, 0
18.602880, 35.332031, 1, 0
18.603160, 35.507812, 1, 1
18.603460, 35.683594, 0, 1
18.603780, 35.859375, 0, 0
18.604060, 36.035156, 1, 0
18.604340, 36.210938, 1, 1
18.604620, 36.386719, 0, 1
18.604960, 36.562500, 0, 0
18.605220, 36.738281, 1, 0
18.605500, 36.914062, 1, 1
18.605800, 37.089844, 0, 1
18.606140, 37.265625, 0, 0
18.606400, 37.441406, 1, 0
18.606680, 37.617188, 1, 1
18.606980, 37.792969, 0, 1
18.607320, 37.968750, 0, 0
18.607580, 38.144531, 1, 0
18.607860, 38.320312, 1, 1
18.608160, 38.496094, 0, 1
18.608500, 38.671875, 0, 0
18.608760, 38.847656, 1, 0
18.609060, 39.023438, 1, 1
18.609340, 39.199219, 0, 1
18.609700, 39.375000, 0, 0
18.609960, 39.550781, 1, 0
18.610260, 39.726562, 1, 1
18.610540, 39.902344, 0, 1
18.610900, 40.078125, 0, 0
18.611180, 40.253906, 1, 0
18.611460, 40.429688, 1, 1
18.611760, 40.605469, 0, 1
18.612120, 40.781250, 0, 0
18.612400, 40.957031, 1, 0
18.612700, 41.132812, 1, 1
18.613000, 41.308594, 0, 1
18.613360, 41.484375, 0, 0
18.613640, 41.660156, 1, 0
18.613940, 41.835938, 1, 1
18.614260, 42.011719, 0, 1
18.614620, 42.187500, 0, 0
18.614900, 42.363281, 1, 0
18.615200, 42.539062, 1, 1
18.615500, 42.714844, 0, 1
18.615880, 42.890625, 0, 0
18.616160, 43.066406, 1, 0
18.616460, 43.242188, 1, 1
18.616780, 43.417969, 0, 1
18.617160, 43.593750, 0, 0
18.617420, 43.769531, 1, 0
18.617740, 43.945312, 1, 1
18.618060, 44.121094, 0, 1
18.618440, 44.296875, 0, 0
18.618720, 44.472656, 1, 0
18.619020, 44.648438, 1, 1
18.619340, 44.824219, 0, 1
18.619720, 45.000000, 0, 0
18.620000, 45.175781, 1, 0
18.620320, 45.351562, 1, 1
18.620660, 45.527344, 0, 1
18.621040, 45.703125, 0, 0
18.621360, 45.878906, 1, 0
18.621680, 46.054688, 1, 1
18.622000, 46.230469, 0, 1
18.622400, 46.406250, 0, 0
18.622700, 46.582031, 1, 0
18.623020, 46.757812, 1, 1
18.623360, 46.933594, 0, 1
18.623760, 47.109375, 0, 0
18.624080, 47.285156, 1, 0
18.624400, 47.460938, 1, 1
18.624720, 47.636719, 0, 1
18.625120, 47.812500, 0, 0
18.625420, 47.988281, 1, 0
18.625740, 48.164062, 1, 1
18.626080, 48.339844, 0, 1
18.626500, 48.515625, 0, 0
18.626800, 48.691406, 1, 0
18.627140, 48.867188, 1, 1
18.627480, 49.042969, 0, 1
18.627880, 49.218750, 0, 0
18.628220, 49.394531, 1, 0
18.628560, 49.570312, 1, 1
18.628920, 49.746094, 0, 1
18.629340, 49.921875, 0, 0
18.629680, 50.097656, 1, 0
18.630020, 50.273438, 1, 1
18.630380, 50.449219, 0, 1
18.630800, 50.625000, 0, 0
18.631140, 50.800781, 1, 0
18.631480, 50.976562, 1, 1
18.631840, 51.152344, 0, 1
18.632280, 51.328125, 0, 0
18.632600, 51.503906, 1, 0
18.632960, 51.679688, 1, 1
18.633340, 51.855469, 0, 1
18.633780, 52.031250, 0, 0
18.634120, 52.207031, 1, 0
18.634480, 52.382812, 1, 1
18.634860, 52.558594, 0, 1
18.635300, 52.734375, 0, 0
18.635660, 52.910156, 1, 0
18.636040, 53.085938, 1, 1
18.636420, 53.261719, 0, 1
18.636880, 53.437500, 0, 0
18.637240, 53.613281, 1, 0
18.637600, 53.789062, 1, 1
18.638020, 53.964844, 0, 1
18.638480, 54.140625, 0, 0
18.638840, 54.316406, 1, 0
18.639240, 54.492188, 1, 1
18.639640, 54.667969, 0, 1
18.640120, 54.843750, 0, 0
18.640480, 55.019531, 1, 0
18.640880, 55.195312, 1, 1
18.641300, 55.371094, 0, 1
18.641780, 55.546875, 0, 0
18.642160, 55.722656, 1, 0
18.642560, 55.898438, 1, 1
18.642980, 56.074219, 0, 1
18.643480, 56.250000, 0, 0
18.643860, 56.425781, 1, 0
18.644260, 56.601562, 1, 1
18.644700, 56.777344, 0, 1
18.645200, 56.953125, 0, 0
18.645600, 57.128906, 1, 0
18.646040, 57.304688, 1, 1
18.646480, 57.480469, 0, 1
18.647000, 57.656250, 0, 0
18.647420, 57.832031, 1, 0
18.647840, 58.007812, 1, 1
18.648300, 58.183594, 0, 1
18.648840, 58.359375, 0, 0
18.649260, 58.535156, 1, 0
18.649720, 58.710938, 1, 1
18.650180, 58.886719, 0, 1
18.650740, 59.062500, 0, 0
18.651180, 59.238281, 1, 0
18.651640, 59.414062, 1, 1
18.652120, 59.589844, 0, 1
18.652700, 59.765625, 0, 0
18.653160, 59.941406, 1, 0
18.653620, 60.117188, 1, 1
18.654140, 60.292969, 0, 1
18.654740, 60.468750, 0, 0
18.655200, 60.644531, 1, 0
18.655700, 60.820312, 1, 1
18.656220, 60.996094, 0, 1
18.656840, 61.171875, 0, 0
18.657300, 61.347656, 1, 0
18.657820, 61.523438, 1, 1
18.658360, 61.699219, 0, 1
18.659000, 61.875000, 0, 0
18.659500, 62.050781, 1, 0
18.660040, 62.226562, 1, 1
18.660580, 62.402344, 0, 1
18.661260, 62.578125, 0, 0
18.661780, 62.753906, 1, 0
18.662340, 62.929688, 1, 1
18.662940, 63.105469, 0, 1
18.663640, 63.281250, 0, 0
18.664220, 63.457031, 1, 0
18.664820, 63.632812, 1, 1
18.665440, 63.808594, 0, 1
18.666180, 63.984375, 0, 0
18.666760, 64.160156, 1, 0
18.667400, 64.335938, 1, 1
18.668080, 64.511719, 0, 1
18.668860, 64.687500, 0, 0
18.669520, 64.863281, 1, 0
18.670200, 65.039062, 1, 1
18.670920, 65.214844, 0, 1
18.671780, 65.390625, 0, 0
18.672460, 65.566406, 1, 0
18.673180, 65.742188, 1, 1
18.673960, 65.917969, 0, 1
18.674880, 66.093750, 0, 0
18.675600, 66.269531, 1, 0
18.676400, 66.445312, 1, 1
18.677240, 66.621094, 0, 1
18.678260, 66.796875, 0, 0
18.679080, 66.972656, 1, 0
18.679980, 67.148438, 1, 1
18.680900, 67.324219, 0, 1
18.682060, 67.500000, 0, 0
18.683020, 67.675781, 1, 0
18.684060, 67.851562, 1, 1
18.685220, 68.027344, 0, 1
18.686600, 68.203125, 0, 0
18.687820, 68.378906, 1, 0
18.689100, 68.554688, 1, 1
18.690540, 68.730469, 0, 1
18.692380, 68.906250, 0, 0
18.694000, 69.082031, 1, 0
18.695900, 69.257812, 1, 1
18.698340, 69.433594, 0, 1
18.702060, 69.609375, 0, 0
18.715580, 69.433594, 0, 1
18.719080, 69.257812, 1, 1
18.721360, 69.082031, 1, 0
18.723200, 68.906250, 0, 0
18.724820, 68.730469, 0, 1
18.726620, 68.554688, 1, 1
18.728000, 68.378906, 1, 0
18.729260, 68.203125, 0, 0
18.730480, 68.027344, 0, 1
18.731860, 67.851562, 1, 1
18.732980, 67.675781, 1, 0
18.734000, 67.500000, 0, 0
18.734960, 67.324219, 0, 1
18.736120, 67.148438, 1, 1
18.737040, 66.972656, 1, 0
18.737900, 66.796875, 0, 0
18.738740, 66.621094, 0, 1
18.739760, 66.445312, 1, 1
18.740580, 66.269531, 1, 0
18.741360, 66.093750, 0, 0
18.742100, 65.917969, 0, 1
18.743040, 65.742188, 1, 1
18.743760, 65.566406, 1, 0
18.744500, 65.390625, 0, 0
18.745180, 65.214844, 0, 1
18.746040, 65.039062, 1, 1
18.746740, 64.863281, 1, 0
18.747420, 64.687500, 0, 0
18.748060, 64.511719, 0, 1
18.748860, 64.335938, 1, 1
18.749520, 64.160156, 1, 0
18.750140, 63.984375, 0, 0
18.750760, 63.808594, 0, 1
18.751500, 63.632812, 1, 1
18.752100, 63.457031, 1, 0
18.752700, 63.281250, 0, 0
18.753260, 63.105469, 0, 1
18.753980, 62.929688, 1, 1
18.754560, 62.753906, 1, 0
18.755120, 62.578125, 0, 0
18.755660, 62.402344, 0, 1
18.756340, 62.226562, 1, 1
