Header:
#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A3700F
#Date Time: 2022-10-28 16:26:39.696
#Sample rate: 50000Hz
#Samples: 1903814

time, angle, A, B
19.595800, -62.226562, 1, 1
19.596760, -62.050781, 0, 1
19.597820, -61.875000, 0, 0
19.598620, -61.699219, 1, 0
19.599460, -61.523438, 1, 1
19.600300, -61.347656, 0, 1
19.601260, -61.171875, 0, 0
19.601980, -60.996094, 1, 0
19.602720, -60.820312, 1, 1
19.603480, -60.644531, 0, 1
19.604360, -60.468750, 0, 0
19.605020, -60.292969, 1, 0
19.605700, -60.117188, 1, 1
19.606420, -59.941406, 0, 1
19.607240, -59.765625, 0, 0
19.607860, -59.589844, 1, 0
19.608520, -59.414062, 1, 1
19.609180, -59.238281, 0, 1
19.609940, -59.062500, 0, 0
19.610540, -58.886719, 1, 0
19.611140, -58.710938, 1, 1
19.611780, -58.535156, 0, 1
19.612500, -58.359375, 0, 0
19.613060, -58.183594, 1, 0
19.613640, -58.007812, 1, 1
19.614220, -57.832031, 0, 1
19.614920, -57.656250, 0, 0
19.615420, -57.480469, 1, 0
19.615960, -57.304688, 1, 1
19.616520, -57.128906, 0, 1
19.617180, -56.953125, 0, 0
19.617700, -56.777344, 1, 0
19.618220, -56.601562, 1, 1
19.618780, -56.425781, 0, 1
19.619400, -56.250000, 0, 0
19.619900, -56.074219, 1, 0
19.620400, -55.898438, 1, 1
19.620940, -55.722656, 0, 1
19.621540, -55.546875, 0, 0
19.622020, -55.371094, 1, 0
19.622500, -55.195312, 1, 1
19.623020, -55.019531, 0, 1
19.623620, -54.843750, 0, 0
19.624060, -54.667969, 1, 0
19.624540, -54.492188, 1, 1
19.625040, -54.316406, 0, 1
19.625600, -54.140625, 0, 0
19.626040, -53.964844, 1, 0
19.626500, -53.789062, 1, 1
19.626980, -53.613281, 0, 1
19.627540, -53.437500, 0, 0
19.627960, -53.261719, 1, 0
19.628400, -53.085938, 1, 1
19.628840, -52.910156, 0, 1
19.629400, -52.734375, 0, 0
19.629800, -52.558594, 1, 0
19.630240, -52.382812, 1, 1
19.630680, -52.207031, 0, 1
19.631200, -52.031250, 0, 0
19.631620, -51.855469, 1, 0
19.632040, -51.679688, 1, 1
19.632480, -51.503906, 0, 1
19.633000, -51.328125, 0, 0
19.633400, -51.152344, 1, 0
19.633800, -50.976562, 1, 1
19.634240, -50.800781, 0, 1
19.634740, -50.625000, 0, 0
19.635140, -50.449219, 1, 0
19.635540, -50.273438, 1, 1
19.635960, -50.097656, 0, 1
19.636460, -49.921875, 0, 0
19.636820, -49.746094, 1, 0
19.637220, -49.570312, 1, 1
19.637640, -49.394531, 0, 1
19.638120, -49.218750, 0, 0
19.638480, -49.042969, 1, 0
19.638860, -48.867188, 1, 1
19.639260, -48.691406, 0, 1
19.639720, -48.515625, 0, 0
19.640080, -48.339844, 1, 0
19.640460, -48.164062, 1, 1
19.640860, -47.988281, 0, 1
19.641320, -47.812500, 0, 0
19.641660, -47.636719, 1, 0
19.642040, -47.460938, 1, 1
19.642440, -47.285156, 0, 1
19.642880, -47.109375, 0, 0
19.643240, -46.933594, 1, 0
19.643620, -46.757812, 1, 1
19.644000, -46.582031, 0, 1
19.644440, -46.406250, 0, 0
19.644800, -46.230469, 1, 0
19.645160, -46.054688, 1, 1
19.645540, -45.878906, 0, 1
19.645980, -45.703125, 0, 0
19.646300, -45.527344, 1, 0
19.646660, -45.351562, 1, 1
19.647020, -45.175781, 0, 1
19.647460, -45.000000, 0, 0
19.647780, -44.824219, 1, 0
19.648120, -44.648438, 1, 1
19.648480, -44.472656, 0, 1
19.648900, -44.296875, 0, 0
19.649240, -44.121094, 1, 0
19.649580, -43.945312, 1, 1
19.649940, -43.769531, 0, 1
19.650360, -43.593750, 0, 0
19.650680, -43.417969, 1, 0
19.651020, -43.242188, 1, 1
19.651380, -43.066406, 0, 1
19.651800, -42.890625, 0, 0
19.652120, -42.714844, 1, 0
19.652460, -42.539062, 1, 1
19.652800, -42.363281, 0, 1
19.653220, -42.187500, 0, 0
19.653540, -42.011719, 1, 0
19.653880, -41.835938, 1, 1
19.654220, -41.660156, 0, 1
19.654620, -41.484375, 0, 0
19.654920, -41.308594, 1, 0
19.655240, -41.132812, 1, 1
19.655580, -40.957031, 0, 1
19.655980, -40.781250, 0, 0
19.656280, -40.605469, 1, 0
19.656600, -40.429688, 1, 1
19.656920, -40.253906, 0, 1
19.657320, -40.078125, 0, 0
19.657620, -39.902344, 1, 0
19.657940, -39.726562, 1, 1
19.658260, -39.550781, 0, 1
19.658660, -39.375000, 0, 0
19.658960, -39.199219, 1, 0
19.659280, -39.023438, 1, 1
19.659600, -38.847656, 0, 1
19.660000, -38.671875, 0, 0
19.660280, -38.496094, 1, 0
19.660600, -38.320312, 1, 1
19.660920, -38.144531, 0, 1
19.661300, -37.968750, 0, 0
19.661600, -37.792969, 1, 0
19.661900, -37.617188, 1, 1
19.662240, -37.441406, 0, 1
19.662600, -37.265625, 0, 0
19.662900, -37.089844, 1, 0
19.663200, -36.914062, 1, 1
19.663520, -36.738281, 0, 1
19.663900, -36.562500, 0, 0
19.664180, -36.386719, 1, 0
19.664480, -36.210938, 1, 1
19.664800, -36.035156, 0, 1
19.665160, -35.859375, 0, 0
19.665440, -35.683594, 1, 0
19.665740, -35.507812, 1, 1
19.666060, -35.332031, 0, 1
19.666420, -35.156250, 0, 0
19.666700, -34.980469, 1, 0
19.667000, -34.804688, 1, 1
19.667320, -34.628906, 0, 1
19.667680, -34.453125, 0, 0
19.667980, -34.277344, 1, 0
19.668260, -34.101562, 1, 1
19.668580, -33.925781, 0, 1
19.668940, -33.750000, 0, 0
19.669220, -33.574219, 1, 0
19.669500, -33.398438, 1, 1
19.669820, -33.222656, 0, 1
19.670180, -33.046875, 0, 0
19.670460, -32.871094, 1, 0
19.670740, -32.695312, 1, 1
19.671040, -32.519531, 0, 1
19.671380, -32.343750, 0, 0
19.671660, -32.167969, 1, 0
19.671940, -31.992188, 1, 1
19.672220, -31.816406, 0, 1
19.672580, -31.640625, 0, 0
19.672840, -31.464844, 1, 0
19.673120, -31.289062, 1, 1
19.673420, -31.113281, 0, 1
19.673780, -30.937500, 0, 0
19.674040, -30.761719, 1, 0
19.674320, -30.585938, 1, 1
19.674620, -30.410156, 0, 1
19.674980, -30.234375, 0, 0
19.675240, -30.058594, 1, 0
19.675520, -29.882812, 1, 1
19.675820, -29.707031, 0, 1
19.676160, -29.531250, 0, 0
19.676440, -29.355469, 1, 0
19.676720, -29.179688, 1, 1
19.677020, -29.003906, 0, 1
19.677360, -28.828125, 0, 0
19.677620, -28.652344, 1, 0
19.677900, -28.476562, 1, 1
19.678180, -28.300781, 0, 1
19.678520, -28.125000, 0, 0
19.678780, -27.949219, 1, 0
19.679060, -27.773438, 1, 1
19.679340, -27.597656, 0, 1
19.679680, -27.421875, 0, 0
19.679920, -27.246094, 1, 0
19.680200, -27.070312, 1, 1
19.680500, -26.894531, 0, 1
19.680820, -26.718750, 0, 0
19.681080, -26.542969, 1, 0
19.681360, -26.367188, 1, 1
19.681640, -26.191406, 0, 1
19.681960, -26.015625, 0, 0
19.682220, -25.839844, 1, 0
19.682500, -25.664062, 1, 1
19.682780, -25.488281, 0, 1
19.683120, -25.312500, 0, 0
19.683380, -25.136719, 1, 0
19.683640, -24.960938, 1, 1
19.683920, -24.785156, 0, 1
19.684260, -24.609375, 0, 0
19.684500, -24.433594, 1, 0
19.684780, -24.257812, 1, 1
19.685060, -24.082031, 0, 1
19.685380, -23.906250, 0, 0
19.685640, -23.730469, 1, 0
19.685900, -23.554688, 1, 1
19.686180, -23.378906, 0, 1
19.686500, -23.203125, 0, 0
19.686760, -23.027344, 1, 0
19.687020, -22.851562, 1, 1
19.687300, -22.675781, 0, 1
19.687620, -22.500000, 0, 0
19.687880, -22.324219, 1, 0
19.688140, -22.148438, 1, 1
19.688420, -21.972656, 0, 1
19.688740, -21.796875, 0, 0
19.688980, -21.621094, 1, 0
19.689260, -21.445312, 1, 1
19.689520, -21.269531, 0, 1
19.689860, -21.093750, 0, 0
19.690100, -20.917969, 1, 0
19.690360, -20.742188, 1, 1
19.690620, -20.566406, 0, 1
19.690940, -20.390625, 0, 0
19.691180, -20.214844, 1, 0
19.691460, -20.039062, 1, 1
19.691720, -19.863281, 0, 1
19.692040, -19.687500, 0, 0
19.692300, -19.511719, 1, 0
19.692560, -19.335938, 1, 1
19.692820, -19.160156, 0, 1
19.693140, -18.984375, 0, 0
19.693380, -18.808594, 1, 0
19.693640, -18.632812, 1, 1
19.693920, -18.457031, 0, 1
19.694240, -18.281250, 0, 0
19.694480, -18.105469, 1, 0
19.694740, -17.929688, 1, 1
19.695000, -17.753906, 0, 1
19.695320, -17.578125, 0, 0
19.695560, -17.402344, 1, 0
19.695820, -17.226562, 1, 1
19.696100, -17.050781, 0, 1
19.696420, -16.875000, 0, 0
19.696660, -16.699219, 1, 0
19.696920, -16.523438, 1, 1
19.697180, -16.347656, 0, 1
19.697480, -16.171875, 0, 0
19.697740, -15.996094, 1, 0
19.697980, -15.820312, 1, 1
19.698260, -15.644531, 0, 1
19.698560, -15.468750, 0, 0
19.698820, -15.292969, 1, 0
19.699060, -15.117188, 1, 1
19.699340, -14.941406, 0, 1
19.699640, -14.765625, 0, 0
19.699880, -14.589844, 1, 0
19.700120, -14.414062, 1, 1
19.700400, -14.238281, 0, 1
19.700700, -14.062500, 0, 0
19.700940, -13.886719, 1, 0
19.701200, -13.710938, 1, 1
19.701460, -13.535156, 0, 1
19.701760, -13.359375, 0, 0
19.702000, -13.183594, 1, 0
19.702240, -13.007812, 1, 1
19.702500, -12.832031, 0, 1
19.702820, -12.656250, 0, 0
19.703060, -12.480469, 1, 0
19.703320, -12.304688, 1, 1
19.703580, -12.128906, 0, 1
19.703900, -11.953125, 0, 0
19.704140, -11.777344, 1, 0
19.704400, -11.601562, 1, 1
19.704660, -11.425781, 0, 1
19.704980, -11.250000, 0, 0
19.705220, -11.074219, 1, 0
19.705460, -10.898438, 1, 1
19.705720, -10.722656, 0, 1
19.706020, -10.546875, 0, 0
19.706260, -10.371094, 1, 0
19.706500, -10.195312, 1, 1
19.706760, -10.019531, 0, 1
19.707060, -9.843750, 0, 0
19.707300, -9.667969, 1, 0
19.707540, -9.492188, 1, 1
19.707800, -9.316406, 0, 1
19.708120, -9.140625, 0, 0
19.708360, -8.964844, 1, 0
19.708600, -8.789062, 1, 1
19.708860, -8.613281, 0, 1
19.709180, -8.437500, 0, 0
19.709400, -8.261719, 1, 0
19.709640, -8.085938, 1, 1
19.709920, -7.910156, 0, 1
19.710220, -7.734375, 0, 0
19.710460, -7.558594, 1, 0
19.710700, -7.382812, 1, 1
19.710960, -7.207031, 0, 1
19.711260, -7.031250, 0, 0
19.711500, -6.855469, 1, 0
19.711740, -6.679688, 1, 1
19.712000, -6.503906, 0, 1
19.712320, -6.328125, 0, 0
19.712540, -6.152344, 1, 0
19.712800, -5.976562, 1, 1
19.713040, -5.800781, 0, 1
19.713360, -5.625000, 0, 0
19.713580, -5.449219, 1, 0
19.713820, -5.273438, 1, 1
19.714080, -5.097656, 0, 1
19.714400, -4.921875, 0, 0
19.714620, -4.746094, 1, 0
19.714860, -4.570312, 1, 1
19.715140, -4.394531, 0, 1
19.715440, -4.218750, 0, 0
19.715680, -4.042969, 1, 0
19.715920, -3.867188, 1, 1
19.716180, -3.691406, 0, 1
19.716480, -3.515625, 0, 0
19.716720, -3.339844, 1, 0
19.716980, -3.164062, 1, 1
19.717240, -2.988281, 0, 1
19.717540, -2.812500, 0, 0
19.717780, -2.636719, 1, 0
19.718020, -2.460938, 1, 1
19.718280, -2.285156, 0, 1
19.718580, -2.109375, 0, 0
19.718800, -1.933594, 1, 0
19.719060, -1.757812, 1, 1
19.719320, -1.582031, 0, 1
19.719620, -1.406250, 0, 0
19.719860, -1.230469, 1, 0
19.720100, -1.054688, 1, 1
19.720360, -0.878906, 0, 1
19.720660, -0.703125, 0, 0
19.720880, -0.527344, 1, 0
19.721140, -0.351562, 1, 1
19.721400, -0.175781, 0, 1
19.721700, 0.000000, 0, 0
19.721940, 0.175781, 1, 0
19.722200, 0.351562, 1, 1
19.722440, 0.527344, 0, 1
19.722740, 0.703125, 0, 0
19.722980, 0.878906, 1, 0
19.723220, 1.054688, 1, 1
19.723500, 1.230469, 0, 1
19.723800, 1.406250, 0, 0
19.724040, 1.582031, 1, 0
19.724280, 1.757812, 1, 1
19.724540, 1.933594, 0, 1
19.724840, 2.109375, 0, 0
19.725060, 2.285156, 1, 0
19.725320, 2.460938, 1, 1
19.725580, 2.636719, 0, 1
19.725880, 2.812500, 0, 0
19.726100, 2.988281, 1, 0
19.726340, 3.164062, 1, 1
19.726600, 3.339844, 0, 1
19.726900, 3.515625, 0, 0
19.727140, 3.691406, 1, 0
19.727380, 3.867188, 1, 1
19.727640, 4.042969, 0, 1
19.727940, 4.218750, 0, 0
19.728180, 4.394531, 1, 0
19.728440, 4.570312, 1, 1
19.728700, 4.746094, 0, 1
19.729000, 4.921875, 0, 0
19.729240, 5.097656, 1, 0
19.729500, 5.273438, 1, 1
19.729760, 5.449219, 0, 1
19.730060, 5.625000, 0, 0
19.730300, 5.800781, 1, 0
19.730540, 5.976562, 1, 1
19.730800, 6.152344, 0, 1
19.731100, 6.328125, 0, 0
19.731320, 6.503906, 1, 0
19.731580, 6.679688, 1, 1
19.731820, 6.855469, 0, 1
19.732140, 7.031250, 0, 0
19.732360, 7.207031, 1, 0
19.732620, 7.382812, 1, 1
19.732880, 7.558594, 0, 1
19.733180, 7.734375, 0, 0
19.733400, 7.910156, 1, 0
19.733660, 8.085938, 1, 1
19.733920, 8.261719, 0, 1
19.734240, 8.437500, 0, 0
19.734480, 8.613281, 1, 0
19.734740, 8.789062, 1, 1
19.734980, 8.964844, 0, 1
19.735300, 9.140625, 0, 0
19.735520, 9.316406, 1, 0
19.735780, 9.492188, 1, 1
19.736040, 9.667969, 0, 1
19.736360, 9.843750, 0, 0
19.736600, 10.019531, 1, 0
19.736860, 10.195312, 1, 1
19.737100, 10.371094, 0, 1
19.737420, 10.546875, 0, 0
19.737640, 10.722656, 1, 0
19.737880, 10.898438, 1, 1
19.738160, 11.074219, 0, 1
19.738460, 11.250000, 0, 0
19.738720, 11.425781, 1, 0
19.738960, 11.601562, 1, 1
19.739220, 11.777344, 0, 1
19.739540, 11.953125, 0, 0
19.739760, 12.128906, 1, 0
19.740020, 12.304688, 1, 1
19.740280, 12.480469, 0, 1
19.740600, 12.656250, 0, 0
19.740840, 12.832031, 1, 0
19.741100, 13.007812, 1, 1
19.741360, 13.183594, 0, 1
19.741660, 13.359375, 0, 0
19.741880, 13.535156, 1, 0
19.742140, 13.710938, 1, 1
19.742400, 13.886719, 0, 1
19.742720, 14.062500, 0, 0
19.742980, 14.238281, 1, 0
19.743220, 14.414062, 1, 1
19.743500, 14.589844, 0, 1
19.743800, 14.765625, 0, 0
19.744040, 14.941406, 1, 0
19.744300, 15.117188, 1, 1
19.744560, 15.292969, 0, 1
19.744880, 15.468750, 0, 0
19.745120, 15.644531, 1, 0
19.745380, 15.820312, 1, 1
19.745640, 15.996094, 0, 1
19.745960, 16.171875, 0, 0
19.746180, 16.347656, 1, 0
19.746440, 16.523438, 1, 1
19.746720, 16.699219, 0, 1
19.747020, 16.875000, 0, 0
19.747260, 17.050781, 1, 0
19.747520, 17.226562, 1, 1
19.747800, 17.402344, 0, 1
19.748100, 17.578125, 0, 0
19.748340, 17.753906, 1, 0
19.748600, 17.929688, 1, 1
19.748880, 18.105469, 0, 1
19.749200, 18.281250, 0, 0
19.749460, 18.457031, 1, 0
19.749720, 18.632812, 1, 1
19.749980, 18.808594, 0, 1
19.750300, 18.984375, 0, 0
19.750560, 19.160156, 1, 0
19.750820, 19.335938, 1, 1
19.751080, 19.511719, 0, 1
19.751400, 19.687500, 0, 0
19.751660, 19.863281, 1, 0
19.751920, 20.039062, 1, 1
19.752180, 20.214844, 0, 1
19.752500, 20.390625, 0, 0
19.752740, 20.566406, 1, 0
19.753020, 20.742188, 1, 1
19.753280, 20.917969, 0, 1
19.753600, 21.093750, 0, 0
19.753860, 21.269531, 1, 0
19.754120, 21.445312, 1, 1
19.754400, 21.621094, 0, 1
19.754720, 21.796875, 0, 0
19.754980, 21.972656, 1, 0
19.755240, 22.148438, 1, 1
19.755520, 22.324219, 0, 1
19.755840, 22.500000, 0, 0
19.756100, 22.675781, 1, 0
19.756360, 22.851562, 1, 1
19.756640, 23.027344, 0, 1
19.756980, 23.203125, 0, 0
19.757220, 23.378906, 1, 0
19.757500, 23.554688, 1, 1
19.757780, 23.730469, 0, 1
19.758100, 23.906250, 0, 0
19.758360, 24.082031, 1, 0
19.758620, 24.257812, 1, 1
19.758900, 24.433594, 0, 1
19.759240, 24.609375, 0, 0
19.759480, 24.785156, 1, 0
19.759740, 24.960938, 1, 1
19.760020, 25.136719, 0, 1
19.760360, 25.312500, 0, 0
19.760600, 25.488281, 1, 0
19.760880, 25.664062, 1, 1
19.761160, 25.839844, 0, 1
19.761500, 26.015625, 0, 0
19.761760, 26.191406, 1, 0
19.762020, 26.367188, 1, 1
19.762320, 26.542969, 0, 1
19.762640, 26.718750, 0, 0
19.762920, 26.894531, 1, 0
19.763180, 27.070312, 1, 1
19.763480, 27.246094, 0, 1
19.763820, 27.421875, 0, 0
19.764100, 27.597656, 1, 0
19.764380, 27.773438, 1, 1
19.764660, 27.949219, 0, 1
19.765000, 28.125000, 0, 0
19.765280, 28.300781, 1, 0
19.765560, 28.476562, 1, 1
19.765840, 28.652344, 0, 1
19.766180, 28.828125, 0, 0
19.766440, 29.003906, 1, 0
19.766720, 29.179688, 1, 1
19.767020, 29.355469, 0, 1
19.767360, 29.531250, 0, 0
19.767620, 29.707031, 1, 0
19.767900, 29.882812, 1, 1
19.768180, 30.058594, 0, 1
19.768540, 30.234375, 0, 0
19.768800, 30.410156, 1, 0
19.769080, 30.585938, 1, 1
19.769400, 30.761719, 0, 1
19.769760, 30.937500, 0, 0
19.770000, 31.113281, 1, 0
19.770300, 31.289062, 1, 1
19.770600, 31.464844, 0, 1
19.770960, 31.640625, 0, 0
19.771240, 31.816406, 1, 0
19.771520, 31.992188, 1, 1
19.771820, 32.167969, 0, 1
19.772180, 32.343750, 0, 0
19.772460, 32.519531, 1, 0
19.772760, 32.695312, 1, 1
19.773040, 32.871094, 0, 1
19.773400, 33.046875, 0, 0
19.773700, 33.222656, 1, 0
19.774000, 33.398438, 1, 1
19.774280, 33.574219, 0, 1
19.774640, 33.750000, 0, 0
19.774920, 33.925781, 1, 0
19.775220, 34.101562, 1, 1
19.775520, 34.277344, 0, 1
19.775880, 34.453125, 0, 0
19.776160, 34.628906, 1, 0
19.776460, 34.804688, 1, 1
19.776760, 34.980469, 0, 1
19.777140, 35.156250, 0, 0
19.777420, 35.332031, 1, 0
19.777720, 35.507812, 1, 1
19.778040, 35.683594, 0, 1
19.778400, 35.859375, 0, 0
19.778700, 36.035156, 1, 0
19.779000, 36.210938, 1, 1
19.779320, 36.386719, 0, 1
19.779700, 36.562500, 0, 0
19.779980, 36.738281, 1, 0
19.780300, 36.914062, 1, 1
19.780620, 37.089844, 0, 1
19.781000, 37.265625, 0, 0
19.781300, 37.441406, 1, 0
19.781600, 37.617188, 1, 1
19.781940, 37.792969, 0, 1
19.782320, 37.968750, 0, 0
19.782620, 38.144531, 1, 0
19.782920, 38.320312, 1, 1
19.783260, 38.496094, 0, 1
19.783640, 38.671875, 0, 0
19.783940, 38.847656, 1, 0
19.784240, 39.023438, 1, 1
19.784580, 39.199219, 0, 1
19.784960, 39.375000, 0, 0
19.785260, 39.550781, 1, 0
19.785580, 39.726562, 1, 1
19.785920, 39.902344, 0, 1
19.786300, 40.078125, 0, 0
19.786620, 40.253906, 1, 0
19.786940, 40.429688, 1, 1
19.787280, 40.605469, 0, 1
19.787680, 40.781250, 0, 0
19.788000, 40.957031, 1, 0
19.788320, 41.132812, 1, 1
19.788660, 41.308594, 0, 1
19.789080, 41.484375, 0, 0
19.789400, 41.660156, 1, 0
19.789720, 41.835938, 1, 1
19.790080, 42.011719, 0, 1
19.790480, 42.187500, 0, 0
19.790800, 42.363281, 1, 0
19.791140, 42.539062, 1, 1
19.791480, 42.714844, 0, 1
19.791900, 42.890625, 0, 0
19.792220, 43.066406, 1, 0
19.792560, 43.242188, 1, 1
19.792920, 43.417969, 0, 1
19.793340, 43.593750, 0, 0
19.793660, 43.769531, 1, 0
19.794000, 43.945312, 1, 1
19.794380, 44.121094, 0, 1
19.794800, 44.296875, 0, 0
19.795120, 44.472656, 1, 0
19.795480, 44.648438, 1, 1
19.795840, 44.824219, 0, 1
19.796280, 45.000000, 0, 0
19.796600, 45.175781, 1, 0
19.796960, 45.351562, 1, 1
19.797340, 45.527344, 0, 1
19.797780, 45.703125, 0, 0
19.798140, 45.878906, 1, 0
19.798500, 46.054688, 1, 1
19.798900, 46.230469, 0, 1
19.799340, 46.406250, 0, 0
19.799700, 46.582031, 1, 0
19.800060, 46.757812, 1, 1
19.800460, 46.933594, 0, 1
19.800920, 47.109375, 0, 0
19.801280, 47.285156, 1, 0
19.801640, 47.460938, 1, 1
19.802040, 47.636719, 0, 1
19.802500, 47.812500, 0, 0
19.802820, 47.988281, 1, 0
19.803200, 48.164062, 1, 1
19.803600, 48.339844, 0, 1
19.804080, 48.515625, 0, 0
19.804440, 48.691406, 1, 0
19.804840, 48.867188, 1, 1
19.805240, 49.042969, 0, 1
19.805720, 49.218750, 0, 0
19.806100, 49.394531, 1, 0
19.806500, 49.570312, 1, 1
19.806920, 49.746094, 0, 1
19.807420, 49.921875, 0, 0
19.807820, 50.097656, 1, 0
19.808220, 50.273438, 1, 1
19.808660, 50.449219, 0, 1
19.809160, 50.625000, 0, 0
19.809560, 50.800781, 1, 0
19.809960, 50.976562, 1, 1
19.810400, 51.152344, 0, 1
19.810920, 51.328125, 0, 0
19.811320, 51.503906, 1, 0
19.811740, 51.679688, 1, 1
19.812180, 51.855469, 0, 1
19.812720, 52.031250, 0, 0
19.813120, 52.207031, 1, 0
19.813560, 52.382812, 1, 1
19.814020, 52.558594, 0, 1
19.814560, 52.734375, 0, 0
19.815000, 52.910156, 1, 0
19.815460, 53.085938, 1, 1
19.815940, 53.261719, 0, 1
19.816500, 53.437500, 0, 0
19.816920, 53.613281, 1, 0
19.817400, 53.789062, 1, 1
19.817880, 53.964844, 0, 1
19.818460, 54.140625, 0, 0
19.818920, 54.316406, 1, 0
19.819400, 54.492188, 1, 1
19.819900, 54.667969, 0, 1
19.820500, 54.843750, 0, 0
19.820980, 55.019531, 1, 0
19.821480, 55.195312, 1, 1
19.821980, 55.371094, 0, 1
19.822600, 55.546875, 0, 0
19.823100, 55.722656, 1, 0
19.823600, 55.898438, 1, 1
19.824140, 56.074219, 0, 1
19.824780, 56.250000, 0, 0
19.825280, 56.425781, 1, 0
19.825820, 56.601562, 1, 1
19.826380, 56.777344, 0, 1
19.827040, 56.953125, 0, 0
19.827580, 57.128906, 1, 0
19.828140, 57.304688, 1, 1
19.828740, 57.480469, 0, 1
19.829440, 57.656250, 0, 0
19.829980, 57.832031, 1, 0
19.830560, 58.007812, 1, 1
19.831180, 58.183594, 0, 1
19.831920, 58.359375, 0, 0
19.832500, 58.535156, 1, 0
19.833120, 58.710938, 1, 1
19.833780, 58.886719, 0, 1
19.834560, 59.062500, 0, 0
19.835180, 59.238281, 1, 0
19.835840, 59.414062, 1, 1
19.836540, 59.589844, 0, 1
19.837380, 59.765625, 0, 0
19.838060, 59.941406, 1, 0
19.838760, 60.117188, 1, 1
19.839540, 60.292969, 0, 1
19.840440, 60.468750, 0, 0
19.841180, 60.644531, 1, 0
19.841940, 60.820312, 1, 1
19.842760, 60.996094, 0, 1
19.843740, 61.171875, 0, 0
19.844500, 61.347656, 1, 0
19.845340, 61.523438, 1, 1
19.846260, 61.699219, 0, 1
19.847380, 61.875000, 0, 0
19.848260, 62.050781, 1, 0
19.849220, 62.226562, 1, 1
19.850240, 62.402344, 0, 1
19.851520, 62.578125, 0, 0
19.852520, 62.753906, 1, 0
19.853680, 62.929688, 1, 1
19.854940, 63.105469, 0, 1
19.856500, 63.281250, 0, 0
19.857860, 63.457031, 1, 0
19.859360, 63.632812, 1, 1
19.861060, 63.808594, 0, 1
19.863340, 63.984375, 0, 0
19.865460, 64.160156, 1, 0
19.868240, 64.335938, 1, 1
19.873100, 64.511719, 0, 1
19.881260, 64.335938, 1, 1
19.885340, 64.160156, 1, 0
19.887960, 63.984375, 0, 0
19.890060, 63.808594, 0, 1
19.892300, 63.632812, 1, 1
19.893940, 63.457031, 1, 0
19.895420, 63.281250, 0, 0
19.896780, 63.105469, 0, 1
19.898340, 62.929688, 1, 1
19.899580, 62.753906, 1, 0
19.900720, 62.578125, 0, 0
19.901760, 62.402344, 0, 1
19.903040, 62.226562, 1, 1
19.904020, 62.050781, 1, 0
19.904980, 61.875000, 0, 0
19.905860, 61.699219, 0, 1
19.906980, 61.523438, 1, 1
19.907880, 61.347656, 1, 0
19.908720, 61.171875, 0, 0
19.909460, 60.996094, 0, 1
19.910460, 60.820312, 1, 1
19.911240, 60.644531, 1, 0
19.912000, 60.468750, 0, 0
19.912740, 60.292969, 0, 1
19.913660, 60.117188, 1, 1
19.914400, 59.941406, 1, 0
19.915100, 59.765625, 0, 0
19.915780, 59.589844, 0, 1
19.916620, 59.414062, 1, 1
19.917300, 59.238281, 1, 0
19.917960, 59.062500, 0, 0
19.918600, 58.886719, 0, 1
19.919380, 58.710938, 1, 1
19.920020, 58.535156, 1, 0
19.920620, 58.359375, 0, 0
19.921220, 58.183594, 0, 1
19.921960, 58.007812, 1, 1
19.922560, 57.832031, 1, 0
19.923140, 57.656250, 0, 0
19.923700, 57.480469, 0, 1
19.924400, 57.304688, 1, 1
19.924980, 57.128906, 1, 0
19.925540, 56.953125, 0, 0
19.926080, 56.777344, 0, 1
19.926760, 56.601562, 1, 1
19.927300, 56.425781, 1, 0
19.927840, 56.250000, 0, 0
19.928340, 56.074219, 0, 1
19.929000, 55.898438, 1, 1
19.929500, 55.722656, 1, 0
19.930020, 55.546875, 0, 0
19.930500, 55.371094, 0, 1
19.931140, 55.195312, 1, 1
19.931640, 55.019531, 1, 0
19.932120, 54.843750, 0, 0
19.932600, 54.667969, 0, 1
19.933200, 54.492188, 1, 1
19.933700, 54.316406, 1, 0
19.934180, 54.140625, 0, 0
19.934640, 53.964844, 0, 1
19.935220, 53.789062, 1, 1
19.935700, 53.613281, 1, 0
19.936180, 53.437500, 0, 0
19.936620, 53.261719, 0, 1
19.937180, 53.085938, 1, 1
19.937640, 52.910156, 1, 0
19.938100, 52.734375, 0, 0
19.938540, 52.558594, 0, 1
19.939080, 52.382812, 1, 1
19.939540, 52.207031, 1, 0
19.939980, 52.031250, 0, 0
19.940400, 51.855469, 0, 1
19.940920, 51.679688, 1, 1
19.941360, 51.503906, 1, 0
19.941780, 51.328125, 0, 0
19.942200, 51.152344, 0, 1
19.942720, 50.976562, 1, 1
19.943120, 50.800781, 1, 0
19.943540, 50.625000, 0, 0
19.943940, 50.449219, 0, 1
19.944460, 50.273438, 1, 1
19.944860, 50.097656, 1, 0
19.945280, 49.921875, 0, 0
19.945680, 49.746094, 0, 1
19.946180, 49.570312, 1, 1
19.946600, 49.394531, 1, 0
19.947000, 49.218750, 0, 0
19.947400, 49.042969, 0, 1
19.947880, 48.867188, 1, 1
19.948260, 48.691406, 1, 0
19.948660, 48.515625, 0, 0
19.949040, 48.339844, 0, 1
19.949520, 48.164062, 1, 1
19.949900, 47.988281, 1, 0
