Header:,,,
#Digilent WaveForms Logic Analyzer Acquisition,,,
#Device Name: Discovery2,,,
#Serial Number: SN:210321A3700F,,,
#Date Time: 2022-10-28 16:30:14.816,,,
#Sample rate: 50000Hz,,,
#Samples: 1366378,,,
,,,
time, angle, A, B
16.87274,12.480469,0,1
16.87316,12.304688,1,1
16.87354,12.128906,1,0
16.87386,11.953125,0,0
16.87418,11.777344,0,1
16.8746,11.601562,1,1
16.87494,11.425781,1,0
16.87528,11.25,0,0
16.87562,11.074219,0,1
16.87604,10.898438,1,1
16.8764,10.722656,1,0
16.87672,10.546875,0,0
16.87704,10.371094,0,1
16.87746,10.195312,1,1
16.87778,10.019531,1,0
16.87812,9.84375,0,0
16.87844,9.667969,0,1
16.87886,9.492188,1,1
16.87922,9.316406,1,0
16.87956,9.140625,0,0
16.87988,8.964844,0,1
16.88028,8.789062,1,1
16.88062,8.613281,1,0
16.88096,8.4375,0,0
16.88128,8.261719,0,1
16.8817,8.085938,1,1
16.88206,7.910156,1,0
16.88238,7.734375,0,0
16.8827,7.558594,0,1
16.88312,7.382812,1,1
16.88344,7.207031,1,0
16.88378,7.03125,0,0
16.8841,6.855469,0,1
16.8845,6.679688,1,1
16.88484,6.503906,1,0
16.88516,6.328125,0,0
16.88548,6.152344,0,1
16.88588,5.976562,1,1
16.88622,5.800781,1,0
16.88654,5.625,0,0
16.88686,5.449219,0,1
16.88728,5.273438,1,1
16.8876,5.097656,1,0
16.88794,4.921875,0,0
16.88826,4.746094,0,1
16.88868,4.570312,1,1
16.88902,4.394531,1,0
16.88936,4.21875,0,0
16.88968,4.042969,0,1
16.89008,3.867188,1,1
16.89042,3.691406,1,0
16.89074,3.515625,0,0
16.89108,3.339844,0,1
16.89148,3.164062,1,1
16.8918,2.988281,1,0
16.89214,2.8125,0,0
16.89244,2.636719,0,1
16.89284,2.460938,1,1
16.89318,2.285156,1,0
16.8935,2.109375,0,0
16.89382,1.933594,0,1
16.89422,1.757812,1,1
16.89456,1.582031,1,0
16.89488,1.40625,0,0
16.8952,1.230469,0,1
16.8956,1.054688,1,1
16.89594,0.878906,1,0
16.89628,0.703125,0,0
16.8966,0.527344,0,1
16.897,0.351562,1,1
16.89732,0.175781,1,0
16.89766,0,0,0
16.89798,-0.175781,0,1
16.89838,-0.351562,1,1
16.89874,-0.527344,1,0
16.89906,-0.703125,0,0
16.89938,-0.878906,0,1
16.89978,-1.054688,1,1
16.90012,-1.230469,1,0
16.90044,-1.40625,0,0
16.90076,-1.582031,0,1
16.90116,-1.757812,1,1
16.9015,-1.933594,1,0
16.90184,-2.109375,0,0
16.90214,-2.285156,0,1
16.90256,-2.460938,1,1
16.90288,-2.636719,1,0
16.9032,-2.8125,0,0
16.90352,-2.988281,0,1
16.90392,-3.164062,1,1
16.90428,-3.339844,1,0
16.9046,-3.515625,0,0
16.90492,-3.691406,0,1
16.90534,-3.867188,1,1
16.90568,-4.042969,1,0
16.906,-4.21875,0,0
16.90632,-4.394531,0,1
16.90674,-4.570312,1,1
16.90708,-4.746094,1,0
16.90742,-4.921875,0,0
16.90772,-5.097656,0,1
16.90814,-5.273438,1,1
16.90848,-5.449219,1,0
16.9088,-5.625,0,0
16.90912,-5.800781,0,1
16.90952,-5.976562,1,1
16.90984,-6.152344,1,0
16.91018,-6.328125,0,0
16.9105,-6.503906,0,1
16.91092,-6.679688,1,1
16.91126,-6.855469,1,0
16.91158,-7.03125,0,0
16.9119,-7.207031,0,1
16.91232,-7.382812,1,1
16.91264,-7.558594,1,0
16.91298,-7.734375,0,0
16.9133,-7.910156,0,1
16.91372,-8.085938,1,1
16.91406,-8.261719,1,0
16.9144,-8.4375,0,0
16.9147,-8.613281,0,1
16.91512,-8.789062,1,1
16.91546,-8.964844,1,0
16.9158,-9.140625,0,0
16.91612,-9.316406,0,1
16.91654,-9.492188,1,1
16.9169,-9.667969,1,0
16.91722,-9.84375,0,0
16.91754,-10.019531,0,1
16.91796,-10.195312,1,1
16.9183,-10.371094,1,0
16.91862,-10.546875,0,0
16.91894,-10.722656,0,1
16.91936,-10.898438,1,1
16.9197,-11.074219,1,0
16.92004,-11.25,0,0
16.92036,-11.425781,0,1
16.92078,-11.601562,1,1
16.92114,-11.777344,1,0
16.92148,-11.953125,0,0
16.92182,-12.128906,0,1
16.92224,-12.304688,1,1
16.9226,-12.480469,1,0
16.92294,-12.65625,0,0
16.92328,-12.832031,0,1
16.9237,-13.007812,1,1
16.92406,-13.183594,1,0
16.9244,-13.359375,0,0
16.92472,-13.535156,0,1
16.92514,-13.710938,1,1
16.92548,-13.886719,1,0
16.92582,-14.0625,0,0
16.92614,-14.238281,0,1
16.92658,-14.414062,1,1
16.92694,-14.589844,1,0
16.92728,-14.765625,0,0
16.9276,-14.941406,0,1
16.92804,-15.117188,1,1
16.92838,-15.292969,1,0
16.92874,-15.46875,0,0
16.92908,-15.644531,0,1
16.9295,-15.820312,1,1
16.92986,-15.996094,1,0
16.93022,-16.171875,0,0
16.93056,-16.347656,0,1
16.931,-16.523438,1,1
16.93134,-16.699219,1,0
16.9317,-16.875,0,0
16.93204,-17.050781,0,1
16.93248,-17.226562,1,1
16.93284,-17.402344,1,0
16.9332,-17.578125,0,0
16.93354,-17.753906,0,1
16.93398,-17.929688,1,1
16.93434,-18.105469,1,0
16.9347,-18.28125,0,0
16.93504,-18.457031,0,1
16.93548,-18.632812,1,1
16.93586,-18.808594,1,0
16.93622,-18.984375,0,0
16.93658,-19.160156,0,1
16.93702,-19.335938,1,1
16.93738,-19.511719,1,0
16.93774,-19.6875,0,0
16.9381,-19.863281,0,1
16.93856,-20.039062,1,1
16.93892,-20.214844,1,0
16.93928,-20.390625,0,0
16.93964,-20.566406,0,1
16.9401,-20.742188,1,1
16.94046,-20.917969,1,0
16.94084,-21.09375,0,0
16.94118,-21.269531,0,1
16.94164,-21.445312,1,1
16.94202,-21.621094,1,0
16.94238,-21.796875,0,0
16.94274,-21.972656,0,1
16.9432,-22.148438,1,1
16.94358,-22.324219,1,0
16.94396,-22.5,0,0
16.94432,-22.675781,0,1
16.9448,-22.851562,1,1
16.94518,-23.027344,1,0
16.94556,-23.203125,0,0
16.94592,-23.378906,0,1
16.9464,-23.554688,1,1
16.94678,-23.730469,1,0
16.94716,-23.90625,0,0
16.94754,-24.082031,0,1
16.94802,-24.257812,1,1
16.94842,-24.433594,1,0
16.9488,-24.609375,0,0
16.94916,-24.785156,0,1
16.94966,-24.960938,1,1
16.95006,-25.136719,1,0
16.95044,-25.3125,0,0
16.95082,-25.488281,0,1
16.95132,-25.664062,1,1
16.95172,-25.839844,1,0
16.95212,-26.015625,0,0
16.9525,-26.191406,0,1
16.953,-26.367188,1,1
16.9534,-26.542969,1,0
16.9538,-26.71875,0,0
16.95418,-26.894531,0,1
16.95468,-27.070312,1,1
16.9551,-27.246094,1,0
16.9555,-27.421875,0,0
16.9559,-27.597656,0,1
16.9564,-27.773438,1,1
16.9568,-27.949219,1,0
16.95722,-28.125,0,0
16.95762,-28.300781,0,1
16.95812,-28.476562,1,1
16.95854,-28.652344,1,0
16.95896,-28.828125,0,0
16.95936,-29.003906,0,1
16.95988,-29.179688,1,1
16.9603,-29.355469,1,0
16.96072,-29.53125,0,0
16.96116,-29.707031,0,1
16.96168,-29.882812,1,1
16.96214,-30.058594,1,0
16.96258,-30.234375,0,0
16.963,-30.410156,0,1
16.96354,-30.585938,1,1
16.96398,-30.761719,1,0
16.96442,-30.9375,0,0
16.96484,-31.113281,0,1
16.9654,-31.289062,1,1
16.96586,-31.464844,1,0
16.9663,-31.640625,0,0
16.96672,-31.816406,0,1
16.96728,-31.992188,1,1
16.96772,-32.167969,1,0
16.96818,-32.34375,0,0
16.96862,-32.519531,0,1
16.96918,-32.695312,1,1
16.96964,-32.871094,1,0
16.97008,-33.046875,0,0
16.97054,-33.222656,0,1
16.97112,-33.398438,1,1
16.9716,-33.574219,1,0
16.97208,-33.75,0,0
16.97254,-33.925781,0,1
16.97314,-34.101562,1,1
16.97362,-34.277344,1,0
16.97412,-34.453125,0,0
16.9746,-34.628906,0,1
16.9752,-34.804688,1,1
16.97574,-34.980469,1,0
16.97622,-35.15625,0,0
16.9767,-35.332031,0,1
16.97734,-35.507812,1,1
16.97784,-35.683594,1,0
16.97836,-35.859375,0,0
16.97884,-36.035156,0,1
16.97948,-36.210938,1,1
16.98002,-36.386719,1,0
16.98054,-36.5625,0,0
16.98104,-36.738281,0,1
16.9817,-36.914062,1,1
16.98224,-37.089844,1,0
16.98278,-37.265625,0,0
16.98332,-37.441406,0,1
16.984,-37.617188,1,1
16.98456,-37.792969,1,0
16.9851,-37.96875,0,0
16.98566,-38.144531,0,1
16.98636,-38.320312,1,1
16.98696,-38.496094,1,0
16.98752,-38.671875,0,0
16.9881,-38.847656,0,1
16.98882,-39.023438,1,1
16.98944,-39.199219,1,0
16.99004,-39.375,0,0
16.99062,-39.550781,0,1
16.99138,-39.726562,1,1
16.99202,-39.902344,1,0
16.99266,-40.078125,0,0
16.99326,-40.253906,0,1
16.99404,-40.429688,1,1
16.9947,-40.605469,1,0
16.99534,-40.78125,0,0
16.99598,-40.957031,0,1
16.99682,-41.132812,1,1
16.9975,-41.308594,1,0
16.99818,-41.484375,0,0
16.99884,-41.660156,0,1
16.99972,-41.835938,1,1
17.00044,-42.011719,1,0
17.00118,-42.1875,0,0
17.00192,-42.363281,0,1
17.00286,-42.539062,1,1
17.00366,-42.714844,1,0
17.00446,-42.890625,0,0
17.00524,-43.066406,0,1
17.00624,-43.242188,1,1
17.00712,-43.417969,1,0
17.00796,-43.59375,0,0
17.00882,-43.769531,0,1
17.00992,-43.945312,1,1
17.01088,-44.121094,1,0
17.01182,-44.296875,0,0
17.01276,-44.472656,0,1
17.01398,-44.648438,1,1
17.01502,-44.824219,1,0
17.01608,-45,0,0
17.01712,-45.175781,0,1
17.01854,-45.351562,1,1
17.01976,-45.527344,1,0
17.021,-45.703125,0,0
17.02226,-45.878906,0,1
17.02402,-46.054688,1,1
17.02554,-46.230469,1,0
17.02716,-46.40625,0,0
17.0289,-46.582031,0,1
17.03134,-46.757812,1,1
17.03382,-46.933594,1,0
17.03674,-47.109375,0,0
17.041,-47.285156,0,1
17.05314,-47.109375,0,0
17.05686,-46.933594,1,0
17.05966,-46.757812,1,1
17.0621,-46.582031,0,1
17.06448,-46.40625,0,0
17.06618,-46.230469,1,0
17.06778,-46.054688,1,1
17.06934,-45.878906,0,1
17.07104,-45.703125,0,0
17.07226,-45.527344,1,0
17.07352,-45.351562,1,1
17.07476,-45.175781,0,1
17.07614,-45,0,0
17.07714,-44.824219,1,0
17.0782,-44.648438,1,1
17.07926,-44.472656,0,1
17.08048,-44.296875,0,0
17.08138,-44.121094,1,0
17.08232,-43.945312,1,1
17.0833,-43.769531,0,1
17.0844,-43.59375,0,0
17.08522,-43.417969,1,0
17.08608,-43.242188,1,1
17.08696,-43.066406,0,1
17.08796,-42.890625,0,0
17.08872,-42.714844,1,0
17.08952,-42.539062,1,1
17.09034,-42.363281,0,1
17.09126,-42.1875,0,0
17.092,-42.011719,1,0
17.09274,-41.835938,1,1
17.0935,-41.660156,0,1
17.09436,-41.484375,0,0
17.095,-41.308594,1,0
17.09568,-41.132812,1,1
17.09638,-40.957031,0,1
17.09722,-40.78125,0,0
17.09782,-40.605469,1,0
17.09848,-40.429688,1,1
17.09914,-40.253906,0,1
17.09994,-40.078125,0,0
17.10052,-39.902344,1,0
17.10114,-39.726562,1,1
17.1018,-39.550781,0,1
17.10256,-39.375,0,0
17.10314,-39.199219,1,0
17.10374,-39.023438,1,1
17.10436,-38.847656,0,1
17.10508,-38.671875,0,0
17.10564,-38.496094,1,0
17.10622,-38.320312,1,1
17.10682,-38.144531,0,1
17.10752,-37.96875,0,0
17.10806,-37.792969,1,0
17.10862,-37.617188,1,1
17.1092,-37.441406,0,1
17.10986,-37.265625,0,0
17.11038,-37.089844,1,0
17.11092,-36.914062,1,1
17.1115,-36.738281,0,1
17.11214,-36.5625,0,0
17.11264,-36.386719,1,0
17.11316,-36.210938,1,1
17.1137,-36.035156,0,1
17.11434,-35.859375,0,0
17.11482,-35.683594,1,0
17.11534,-35.507812,1,1
17.11586,-35.332031,0,1
17.11648,-35.15625,0,0
17.11694,-34.980469,1,0
17.11744,-34.804688,1,1
17.11798,-34.628906,0,1
17.11858,-34.453125,0,0
17.11906,-34.277344,1,0
17.11956,-34.101562,1,1
17.12006,-33.925781,0,1
17.12066,-33.75,0,0
17.1211,-33.574219,1,0
17.12158,-33.398438,1,1
17.12208,-33.222656,0,1
17.12266,-33.046875,0,0
17.1231,-32.871094,1,0
17.12356,-32.695312,1,1
17.12404,-32.519531,0,1
17.1246,-32.34375,0,0
17.12502,-32.167969,1,0
17.12546,-31.992188,1,1
17.12594,-31.816406,0,1
17.1265,-31.640625,0,0
17.1269,-31.464844,1,0
17.12734,-31.289062,1,1
17.12782,-31.113281,0,1
17.12836,-30.9375,0,0
17.12878,-30.761719,1,0
17.12922,-30.585938,1,1
17.12968,-30.410156,0,1
17.1302,-30.234375,0,0
17.13062,-30.058594,1,0
17.13106,-29.882812,1,1
17.13152,-29.707031,0,1
17.13204,-29.53125,0,0
17.13248,-29.355469,1,0
17.1329,-29.179688,1,1
17.13334,-29.003906,0,1
17.13386,-28.828125,0,0
17.13424,-28.652344,1,0
17.13466,-28.476562,1,1
17.1351,-28.300781,0,1
17.13562,-28.125,0,0
17.136,-27.949219,1,0
17.13642,-27.773438,1,1
17.13684,-27.597656,0,1
17.13734,-27.421875,0,0
17.13772,-27.246094,1,0
17.13812,-27.070312,1,1
17.13856,-26.894531,0,1
17.13906,-26.71875,0,0
17.13942,-26.542969,1,0
17.13982,-26.367188,1,1
17.14024,-26.191406,0,1
17.14072,-26.015625,0,0
17.1411,-25.839844,1,0
17.1415,-25.664062,1,1
17.14192,-25.488281,0,1
17.1424,-25.3125,0,0
17.14278,-25.136719,1,0
17.14318,-24.960938,1,1
17.1436,-24.785156,0,1
17.14408,-24.609375,0,0
17.14444,-24.433594,1,0
17.14482,-24.257812,1,1
17.14524,-24.082031,0,1
17.14572,-23.90625,0,0
17.14608,-23.730469,1,0
17.14646,-23.554688,1,1
17.14686,-23.378906,0,1
17.14732,-23.203125,0,0
17.14768,-23.027344,1,0
17.14806,-22.851562,1,1
17.14846,-22.675781,0,1
17.14892,-22.5,0,0
17.1493,-22.324219,1,0
17.14968,-22.148438,1,1
17.15006,-21.972656,0,1
17.15052,-21.796875,0,0
17.15086,-21.621094,1,0
17.15124,-21.445312,1,1
17.15164,-21.269531,0,1
17.1521,-21.09375,0,0
17.15244,-20.917969,1,0
17.1528,-20.742188,1,1
17.15318,-20.566406,0,1
17.15364,-20.390625,0,0
17.15398,-20.214844,1,0
17.15434,-20.039062,1,1
17.15474,-19.863281,0,1
17.15518,-19.6875,0,0
17.15552,-19.511719,1,0
17.15588,-19.335938,1,1
17.15626,-19.160156,0,1
17.1567,-18.984375,0,0
17.15706,-18.808594,1,0
17.15742,-18.632812,1,1
17.1578,-18.457031,0,1
17.15824,-18.28125,0,0
17.15858,-18.105469,1,0
17.15894,-17.929688,1,1
17.15932,-17.753906,0,1
17.15976,-17.578125,0,0
17.1601,-17.402344,1,0
17.16044,-17.226562,1,1
17.16084,-17.050781,0,1
17.16126,-16.875,0,0
17.1616,-16.699219,1,0
17.16196,-16.523438,1,1
17.16232,-16.347656,0,1
17.16276,-16.171875,0,0
17.1631,-15.996094,1,0
17.16344,-15.820312,1,1
17.16382,-15.644531,0,1
17.16424,-15.46875,0,0
17.16458,-15.292969,1,0
17.16492,-15.117188,1,1
17.1653,-14.941406,0,1
17.16572,-14.765625,0,0
17.16604,-14.589844,1,0
17.16638,-14.414062,1,1
17.16676,-14.238281,0,1
17.16718,-14.0625,0,0
17.1675,-13.886719,1,0
17.16784,-13.710938,1,1
17.1682,-13.535156,0,1
17.16862,-13.359375,0,0
17.16894,-13.183594,1,0
17.16928,-13.007812,1,1
17.16964,-12.832031,0,1
17.17006,-12.65625,0,0
17.1704,-12.480469,1,0
17.17074,-12.304688,1,1
17.17112,-12.128906,0,1
17.17152,-11.953125,0,0
17.17186,-11.777344,1,0
17.1722,-11.601562,1,1
17.17258,-11.425781,0,1
17.17298,-11.25,0,0
17.17332,-11.074219,1,0
17.17366,-10.898438,1,1
17.174,-10.722656,0,1
17.17442,-10.546875,0,0
17.17474,-10.371094,1,0
17.17508,-10.195312,1,1
17.17542,-10.019531,0,1
17.17584,-9.84375,0,0
17.17614,-9.667969,1,0
17.17648,-9.492188,1,1
17.17684,-9.316406,0,1
17.17724,-9.140625,0,0
17.17758,-8.964844,1,0
17.17792,-8.789062,1,1
17.17826,-8.613281,0,1
17.17868,-8.4375,0,0
17.17898,-8.261719,1,0
17.17932,-8.085938,1,1
17.17968,-7.910156,0,1
17.1801,-7.734375,0,0
17.18042,-7.558594,1,0
17.18074,-7.382812,1,1
17.18108,-7.207031,0,1
17.1815,-7.03125,0,0
17.1818,-6.855469,1,0
17.18214,-6.679688,1,1
17.1825,-6.503906,0,1
17.1829,-6.328125,0,0
17.18322,-6.152344,1,0
17.18356,-5.976562,1,1
17.1839,-5.800781,0,1
17.1843,-5.625,0,0
17.1846,-5.449219,1,0
17.18494,-5.273438,1,1
17.1853,-5.097656,0,1
17.1857,-4.921875,0,0
17.186,-4.746094,1,0
17.18634,-4.570312,1,1
17.1867,-4.394531,0,1
17.1871,-4.21875,0,0
17.18742,-4.042969,1,0
17.18776,-3.867188,1,1
17.1881,-3.691406,0,1
17.18852,-3.515625,0,0
17.18884,-3.339844,1,0
17.18916,-3.164062,1,1
17.18952,-2.988281,0,1
17.18992,-2.8125,0,0
17.19024,-2.636719,1,0
17.19058,-2.460938,1,1
17.19092,-2.285156,0,1
17.19132,-2.109375,0,0
17.19162,-1.933594,1,0
17.19196,-1.757812,1,1
17.1923,-1.582031,0,1
17.1927,-1.40625,0,0
17.19302,-1.230469,1,0
17.19336,-1.054688,1,1
17.1937,-0.878906,0,1
17.1941,-0.703125,0,0
17.1944,-0.527344,1,0
17.19474,-0.351562,1,1
17.1951,-0.175781,0,1
17.1955,0,0,0
17.19582,0.175781,1,0
17.19616,0.351562,1,1
17.1965,0.527344,0,1
17.1969,0.703125,0,0
17.19722,0.878906,1,0
17.19754,1.054688,1,1
17.1979,1.230469,0,1
17.1983,1.40625,0,0
17.19862,1.582031,1,0
17.19896,1.757812,1,1
17.19928,1.933594,0,1
17.1997,2.109375,0,0
17.2,2.285156,1,0
17.20034,2.460938,1,1
17.20068,2.636719,0,1
17.20108,2.8125,0,0
17.20138,2.988281,1,0
17.20172,3.164062,1,1
17.20206,3.339844,0,1
17.20246,3.515625,0,0
17.20278,3.691406,1,0
17.20312,3.867188,1,1
17.20346,4.042969,0,1
17.20386,4.21875,0,0
17.20418,4.394531,1,0
17.20452,4.570312,1,1
17.20488,4.746094,0,1
17.20528,4.921875,0,0
17.20562,5.097656,1,0
17.20594,5.273438,1,1
17.2063,5.449219,0,1
17.2067,5.625,0,0
17.20702,5.800781,1,0
17.20736,5.976562,1,1
17.2077,6.152344,0,1
17.2081,6.328125,0,0
17.20842,6.503906,1,0
17.20874,6.679688,1,1
17.20908,6.855469,0,1
17.2095,7.03125,0,0
17.2098,7.207031,1,0
17.21014,7.382812,1,1
17.2105,7.558594,0,1
17.2109,7.734375,0,0
17.21122,7.910156,1,0
17.21154,8.085938,1,1
17.21192,8.261719,0,1
17.21232,8.4375,0,0
17.21266,8.613281,1,0
17.213,8.789062,1,1
17.21334,8.964844,0,1
17.21376,9.140625,0,0
17.21406,9.316406,1,0
17.2144,9.492188,1,1
17.21478,9.667969,0,1
17.21518,9.84375,0,0
17.21552,10.019531,1,0
17.21586,10.195312,1,1
17.2162,10.371094,0,1
17.21662,10.546875,0,0
17.21692,10.722656,1,0
17.21726,10.898438,1,1
17.21764,11.074219,0,1
17.21806,11.25,0,0
17.2184,11.425781,1,0
17.21874,11.601562,1,1
17.21908,11.777344,0,1
17.2195,11.953125,0,0
17.21982,12.128906,1,0
17.22016,12.304688,1,1
17.22052,12.480469,0,1
17.22094,12.65625,0,0
17.22128,12.832031,1,0
17.22164,13.007812,1,1
17.22198,13.183594,0,1
17.2224,13.359375,0,0
17.22272,13.535156,1,0
17.22306,13.710938,1,1
17.22342,13.886719,0,1
17.22386,14.0625,0,0
17.2242,14.238281,1,0
17.22454,14.414062,1,1
17.22492,14.589844,0,1
17.22534,14.765625,0,0
17.22566,14.941406,1,0
17.22602,15.117188,1,1
17.22638,15.292969,0,1
17.22682,15.46875,0,0
17.22716,15.644531,1,0
17.2275,15.820312,1,1
17.22786,15.996094,0,1
17.2283,16.171875,0,0
17.22862,16.347656,1,0
17.22898,16.523438,1,1
17.22934,16.699219,0,1
17.22978,16.875,0,0
17.23012,17.050781,1,0
17.23048,17.226562,1,1
17.23084,17.402344,0,1
17.23128,17.578125,0,0
17.23162,17.753906,1,0
17.23198,17.929688,1,1
17.23236,18.105469,0,1
17.2328,18.28125,0,0
17.23316,18.457031,1,0
17.23352,18.632812,1,1
17.2339,18.808594,0,1
17.23434,18.984375,0,0
17.2347,19.160156,1,0
17.23506,19.335938,1,1
17.23544,19.511719,0,1
17.2359,19.6875,0,0
17.23624,19.863281,1,0
17.2366,20.039062,1,1
17.23698,20.214844,0,1
17.23744,20.390625,0,0
17.23778,20.566406,1,0
17.23816,20.742188,1,1
17.23854,20.917969,0,1
17.239,21.09375,0,0
17.23934,21.269531,1,0
17.23972,21.445312,1,1
17.2401,21.621094,0,1
17.24056,21.796875,0,0
17.24094,21.972656,1,0
17.24132,22.148438,1,1
17.2417,22.324219,0,1
17.24216,22.5,0,0
17.24254,22.675781,1,0
17.24292,22.851562,1,1
17.24332,23.027344,0,1
17.2438,23.203125,0,0
17.24416,23.378906,1,0
17.24454,23.554688,1,1
17.24494,23.730469,0,1
17.24542,23.90625,0,0
17.24578,24.082031,1,0
17.24618,24.257812,1,1
17.24658,24.433594,0,1
17.24706,24.609375,0,0
17.24742,24.785156,1,0
17.2478,24.960938,1,1
17.2482,25.136719,0,1
17.2487,25.3125,0,0
17.24906,25.488281,1,0
17.24946,25.664062,1,1
17.24988,25.839844,0,1
17.25036,26.015625,0,0
17.25074,26.191406,1,0
17.25114,26.367188,1,1
17.25156,26.542969,0,1
17.25206,26.71875,0,0
17.25246,26.894531,1,0
17.25286,27.070312,1,1
17.2533,27.246094,0,1
17.2538,27.421875,0,0
17.25422,27.597656,1,0
17.25464,27.773438,1,1
17.25508,27.949219,0,1
17.25558,28.125,0,0
17.25598,28.300781,1,0
17.2564,28.476562,1,1
17.25684,28.652344,0,1
17.25736,28.828125,0,0
17.25776,29.003906,1,0
17.25818,29.179688,1,1
17.25862,29.355469,0,1
17.25916,29.53125,0,0
17.25954,29.707031,1,0
17.25998,29.882812,1,1
17.26042,30.058594,0,1
17.26096,30.234375,0,0
17.26136,30.410156,1,0
17.26182,30.585938,1,1
17.26232,30.761719,0,1
17.26286,30.9375,0,0
17.26324,31.113281,1,0
17.2637,31.289062,1,1
17.26418,31.464844,0,1
17.26474,31.640625,0,0
17.26518,31.816406,1,0
17.26564,31.992188,1,1
17.26612,32.167969,0,1
17.2667,32.34375,0,0
17.26714,32.519531,1,0
17.2676,32.695312,1,1
17.26806,32.871094,0,1
17.26864,33.046875,0,0
17.26912,33.222656,1,0
17.2696,33.398438,1,1
17.27008,33.574219,0,1
17.27068,33.75,0,0
17.27112,33.925781,1,0
17.27162,34.101562,1,1
17.2721,34.277344,0,1
17.27272,34.453125,0,0
17.27318,34.628906,1,0
17.27368,34.804688,1,1
17.2742,34.980469,0,1
17.2748,35.15625,0,0
17.27528,35.332031,1,0
17.2758,35.507812,1,1
17.27634,35.683594,0,1
17.27698,35.859375,0,0
17.27748,36.035156,1,0
17.27802,36.210938,1,1
17.27856,36.386719,0,1
17.27922,36.5625,0,0
17.27972,36.738281,1,0
17.28028,36.914062,1,1
17.28086,37.089844,0,1
17.28154,37.265625,0,0
17.28206,37.441406,1,0
17.28262,37.617188,1,1
17.28322,37.792969,0,1
17.28392,37.96875,0,0
17.28446,38.144531,1,0
17.28504,38.320312,1,1
17.28566,38.496094,0,1
17.28638,38.671875,0,0
17.28694,38.847656,1,0
17.28754,39.023438,1,1
17.28816,39.199219,0,1
17.28892,39.375,0,0
17.2895,39.550781,1,0
17.29012,39.726562,1,1
17.29078,39.902344,0,1
17.29156,40.078125,0,0
17.29218,40.253906,1,0
17.29284,40.429688,1,1
17.29354,40.605469,0,1
17.29436,40.78125,0,0
17.29502,40.957031,1,0
17.29572,41.132812,1,1
17.29646,41.308594,0,1
17.29734,41.484375,0,0
17.29804,41.660156,1,0
17.29878,41.835938,1,1
17.29954,42.011719,0,1
17.30048,42.1875,0,0
17.30122,42.363281,1,0
17.302,42.539062,1,1
17.30284,42.714844,0,1
17.30384,42.890625,0,0
17.30466,43.066406,1,0
17.3055,43.242188,1,1
17.30642,43.417969,0,1
17.30752,43.59375,0,0
17.30836,43.769531,1,0
17.3093,43.945312,1,1
17.31032,44.121094,0,1
17.31156,44.296875,0,0
17.3125,44.472656,1,0
17.31356,44.648438,1,1
17.31468,44.824219,0,1
17.3161,45,0,0
17.3172,45.175781,1,0
17.31846,45.351562,1,1
17.31984,45.527344,0,1
17.32156,45.703125,0,0
17.32308,45.878906,1,0
17.3247,46.054688,1,1
17.32656,46.230469,0,1
17.32902,46.40625,0,0
17.33126,46.582031,1,0
17.33408,46.757812,1,1
17.33838,46.933594,0,1
17.35144,46.757812,1,1
17.35522,46.582031,1,0
17.3579,46.40625,0,0
17.36012,46.230469,0,1
17.36252,46.054688,1,1
17.3643,45.878906,1,0
17.3659,45.703125,0,0
17.36742,45.527344,0,1
17.36912,45.351562,1,1
17.37048,45.175781,1,0
17.37172,45,0,0
17.37284,44.824219,0,1
17.37426,44.648438,1,1
17.37534,44.472656,1,0
17.3764,44.296875,0,0
17.37734,44.121094,0,1
17.37858,43.945312,1,1
17.37956,43.769531,1,0
17.3805,43.59375,0,0
17.38136,43.417969,0,1
17.38246,43.242188,1,1
17.38334,43.066406,1,0
17.3842,42.890625,0,0
17.38502,42.714844,0,1
17.38602,42.539062,1,1
17.38684,42.363281,1,0
17.38764,42.1875,0,0
17.38838,42.011719,0,1
17.38932,41.835938,1,1
17.39006,41.660156,1,0
17.3908,41.484375,0,0
17.39152,41.308594,0,1
17.3924,41.132812,1,1
17.39312,40.957031,1,0
17.3938,40.78125,0,0
17.39448,40.605469,0,1
17.3953,40.429688,1,1
17.396,40.253906,1,0
17.39666,40.078125,0,0
17.39728,39.902344,0,1
17.39808,39.726562,1,1
17.39872,39.550781,1,0
17.39934,39.375,0,0
17.39992,39.199219,0,1
17.4007,39.023438,1,1
17.4013,38.847656,1,0
17.4019,38.671875,0,0
17.40246,38.496094,0,1
17.4032,38.320312,1,1
17.4038,38.144531,1,0
17.40438,37.96875,0,0
17.40494,37.792969,0,1
17.40564,37.617188,1,1
17.4062,37.441406,1,0
17.40676,37.265625,0,0
17.4073,37.089844,0,1
17.40798,36.914062,1,1
17.40856,36.738281,1,0
17.4091,36.5625,0,0
17.40962,36.386719,0,1
17.41028,36.210938,1,1
17.41082,36.035156,1,0
17.41136,35.859375,0,0
17.41186,35.683594,0,1
17.4125,35.507812,1,1
17.41304,35.332031,1,0
17.41356,35.15625,0,0
17.41404,34.980469,0,1
17.41468,34.804688,1,1
17.41516,34.628906,1,0
17.41566,34.453125,0,0
17.41614,34.277344,0,1
17.41676,34.101562,1,1
17.41724,33.925781,1,0
17.41772,33.75,0,0
17.41818,33.574219,0,1
17.41878,33.398438,1,1
17.41924,33.222656,1,0
17.41972,33.046875,0,0
